,Country,Import.items,Trade.flow,Taxon,Mean.Trophic.Level,Total.production,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
96,Australia,Herring,Imports,Fish,3.300155675,126212.6312,3218.6,4240.04,3133.48,2787.68,2117.36,3226.58,2646.7,2255.68,2391.34,2612.12,2135.98,1359.26,3863.16,4075.14,5843.9,4420.7,4349.14,3793.36,3002.02,3155.68,3181.44,2896.76,2579.16,2479.42,2870.24,2544.74,2980.26,2505.42,2116.72,2732.06,2685.5,2178.26,2383.76,2700.12,2123.04,2458.56,2329.96,3245.94,2175.86,2148.3,3422.86,2263.26,2325.98,2257.0912
97,Australia,Plaice,Imports,Fish,3.395206811,375,0,0,0,0,0,0,0,0,0,0,0,0,106,74,53,47,17,29,38,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0
98,Australia,Jack and horse mackerel,Imports,Fish,3.399612863,677.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,99,267,74,42,68,44,21.63
99,Australia,Fish,Imports,Fish,3.441211613,3051759.228,43329.83,52393.95,46685.52,48157.25,53313.83,43832.91,37595.23,25206.29,30535.05,35043.58,31929.66,30720.42,31271.19,30269.83,33895.72,34647.24,42531.47,39283.3,50236.84,40436.54,52742.61,61662.49,65120.18,73175.36,95507.55,100514.7,100440.75,110568.37,105397.51,92034.17,95043.22,103633.71,103301.74,104166.4,113186.84,111792.32,101833.46,105430.22,100429.73,95577.42,97608.45,95387.88,99049.61,86838.888
100,Australia,Mackerel,Imports,Fish,3.499079624,125573.8328,641.06,1635.9,2032.24,2093.42,3152.1,3513.86,2117.36,1643.88,1707.72,1638.56,1909.88,1556.1,2366.3,2569.72,3670.88,3003.26,3972.4,3296.12,4313.6,841,3725.82,0,0,0,3455.94,2454.76,3277.9,3076.28,2751.04,2834.44,2849.18,2918.18,3474.48,3317.24,3276.7,3760.98,3305.58,4709.56,4246.96,4202.2,4848.3,5754.78,4797.86,4860.2928
101,Australia,Catfish,Imports,Fish,3.596586846,71110.9175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8284.5,8488.75,8323,7640.25,8768.5,8969.75,9966.25,10669.9175
102,Australia,Alaska pollock,Imports,Fish,3.6,8755.9625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.5,895,1257.5,1321.25,1283.75,1127.5,1203.75,1479.7125
103,Australia,Pelagic fish,Imports,Fish,3.66028643,795.34,0,0,0,0,0,0,0,0,0,0,0,0,47.88,101.08,47.88,47.88,140.98,388.36,13.3,0,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Australia,Marine fish,Imports,Fish,3.817951401,91177.5,0,0,0,0,0,0,6825,16057.5,17422.5,16748.75,15726.25,12031.25,6366.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Australia,Flatfish,Imports,Fish,3.901795953,15206.9475,0,0,0,0,0,0,0,0,0,0,0,0,401,479,270,234,276,476,528,423,460,0,0,0,532,551,560,547,783,903,641,756,653,587,572,509,900.5,635,601.75,491.75,497.75,464.75,284.25,190.1975
106,Australia,Trout,Imports,Fish,4.071212188,3042.5,0,0,0,0,0,0,0,0,0,0,37.5,8.75,351.25,11.25,0,10,113.75,36.25,23.75,28.75,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,96.25,398.75,281.25,240,340,491.25,485
107,Australia,Trout and char,Imports,Fish,4.073085713,11600.66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37,0,1,17,6,3,0,0,0,0,0,6,17,84,22,1,6,21,0,0,0,557,1501,1767,1714,1689.5,958.5,1684,1506.66
108,Australia,Cod,Imports,Fish,4.107251404,16982.573,0,0,0,290.46,338.4,225.6,423,273.54,248.16,279.18,236.88,242.52,291.46,375.68,432.18,451.72,393.58,359.3,1384.28,659.12,572.14,0,0,0,445.88,267.88,283.08,535.96,282.16,488.1,377.78,330.84,393.86,647.3,366.4,417.68,599.21,662.49,550.42,638.95,696.05,381.33,516.79,623.213
109,Australia,Cod and hake and haddock,Imports,Fish,4.136479753,11238.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,309.25,271.25,328,340.75,1553.5,2139.5,5297.63
110,Australia,Pacific salmons,Imports,Fish,4.148078438,5753.14,0,0,0,0,0,0,0,0,0,0,0,0,6,296,2,8,1,4,0,23,21,0,0,0,70,12,254,124,41,157,539,40,18,21,32,12,456,642,424,396,623,643,429,459.14
111,Australia,Hake,Imports,Fish,4.210022623,463183.005,0,0,0,0,5508,14065,14912.25,12808.25,16841,20066.5,17443.25,21848.25,26326.5,19563.75,17171.25,18133.75,17814.25,20121.25,17602.25,17983,19666,20711.25,17855.25,17113,22,9,2,6,5,10735,9788.75,10043.75,7352.25,6925.75,7882,6920,6752.75,6766.75,5775.5,6606.25,7135.5,5715.25,5732,5453.505
112,Australia,Nile perch and snakeheads Channa spp.,Imports,Fish,4.216676745,348.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,68,64,67,30,16,70.42
113,Australia,Salmonids,Imports,Fish,4.228556346,1460.56,0,0,0,0,0,0,0,0,0,0,0,0,3,186,98,6,91,345,228,77,24,0,0,0,54,66,17,3,8,26,9,34,4,2,22,37,19,40,14,8,5,28,0,6.56
114,Australia,Salmon,Imports,Fish,4.270007459,1017037.925,8722.14,15906.8,17891.16,10679.9,13629.84,19872.86,24916.22,12297.18,22040.76,18760.98,22050.38,22905.55,16431.86,21968.52,20236.48,18804.02,26988.62,20784.7,17764,23907.52,27358.56,21992.22,22014.72,21576.96,27274.36,27362.24,21595.02,22145.06,26468.84,27693.48,29993.74,27685.74,30711.4,23350.6,24637.08,24348.38,25107.48,28957.92,31669.09,30775.97,30250.66,30599.17,31907.2,25002.5454
115,Australia,Shark,Imports,Fish,4.295337531,8824.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,134,91,0,0,0,426,449,296,274,298,436,390,448,408,553,582,432,489,521,531,494,399,367,426,376.72
116,Australia,Dogfish and other sharks,Imports,Fish,4.301918524,1843.7,0,0,0,0,0,0,0,0,0,0,0,0,33,14,13,1,0,40,34,19,14,0,0,0,128,146,41,36,80,15,5,0,1,1,2,0,16,49,114,0,14,267.5,245.75,514.45
117,Australia,Halibut,Imports,Fish,4.340660024,224.7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,3,0,12,5,0,0,0,30,0,0,0,0,1,4,5,5,8,11,9,4,11,11,26,12,14,16,24.7
118,Australia,Skipjack tuna,Imports,Fish,4.4,50944.2,0,0,0,0,0,0,0,0,0,0,0,0,806,8233,5498,2740,2653,895,6244,4683,5883,0,0,0,481,1163,3063,2328,3747,0,48,22,1,0,0,13,286,223,285,233,356,372,373,315.2
119,Australia,Yellowfin tuna,Imports,Fish,4.4,16363.28,0,0,0,0,0,0,0,0,0,0,0,0,10,1227,2955,374,589,2477,1090,2046,1032,0,0,0,86,1793,332,156,283,151,225,180,89,156,106,59,135,147,146,75,134,142,104,64.28
120,Australia,Tuna,Imports,Fish,4.414193552,2467029.452,566.58,1742.3,4067.14,4043.2,7796.46,6189.82,3138.8,3753.26,6969.2,7043.68,6676.6,9413.74,12292.72,18884.94,17554.42,19748.98,20462.06,23862.88,31391,28431.68,31480.7,37961.72,36937.46,45120.64,44813.52,52074.22,63343.6,84363.24,144276.22,87329.52,91201.18,94004.78,110584.86,95367.32,111406.5,116578.18,120161.41,125315.53,128739.8,126375.47,119710.52,122002.52,125850.79,118000.2924
121,Australia,Tuna and bonito and billfish,Imports,Fish,4.41545802,7910.84,0,0,0,0,0,0,0,0,0,0,0,0,98.42,162.26,502.74,978.88,1106.56,585.2,1197,0,819.28,0,0,0,0,0,0,0,0,688.94,428.26,276.64,194.18,119.7,319.2,433.58,0,0,0,0,0,0,0,0
122,Australia,Toothfish Dissostichus spp.,Imports,Fish,4.45642423,2087.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,106.25,65.25,69,83,69.5,138,275,148,208.25,110.25,306.75,225,253.895
123,Australia,Atlantic salmon and Danube salmon,Imports,Fish,4.5,3337.5,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,9,14,10,25,36,5,4,0,10,53,129,17,16,26,14,10,95,174,280,529,1060,714,5,8,20,34.5
124,Australia,Bigeye tuna,Imports,Fish,4.5,206.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,8,13,19,24,12,8,9,8,4,24,15,7,3,7,1.18
125,Australia,Nile perch,Imports,Fish,4.5,4546.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.25,865,540,475,430,588.75,361.25,385.375
126,Australia,Swordfish,Imports,Fish,4.5,2288.4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.25,159,217,211.5,214.75,194.75,184.25,218.25,194,166,92.5,114.75,131.4825
127,Austria,Tilapia,Imports,Fish,2.044832904,3885.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.75,304.25,433.5,509.75,487.25,548.25,414.25,367.75,304,402.165
128,Austria,Carps,Imports,Fish,2.425423625,28811.26,671,529,517,776,723,694,615,609,542,558,541,539,535,440,443.5,557.25,568,586.5,650,458,840,1114,1551,1417,1594,1469,1554,1334,763,498,506,545,365,377,410,355,413,311,303,272,257,567,235,209.01
129,Austria,Crustacean,Imports,Crustacean,2.5,195285.0887,239,214,259,316,416,268,326,391,466,498,581,586,1291.298,1414.1831,1580.5663,1908.221,1984.5639,1944.2259,2636.994,2553.8544,2818.7483,2552.1272,2512.1806,2943.0866,3160.1827,3958.4311,3211.9444,4350.749,7370.3406,11197.721,7502.102,7515.1221,7224.0346,9025.7148,7733.5097,7360.4382,8811.5579,8393.7221,9740.9708,10283.5444,11103.2943,11335.8048,11515.1333,13790.72158
130,Austria,Carps and eels and snakeheads,Imports,Fish,2.54046911,1920.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.5,261.25,375,366.25,177.5,202.5,42.5,17.9875
131,Austria,Tilapia and catfish and carp,Imports,Fish,2.543419164,3168.7164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.45,992.75,421.19,195.68,196.99,147.45,85.79,95.4164
132,Austria,Freshwater fish,Imports,Fish,2.802763992,102646.8275,183,248,215,267,339,301,281,330,232,400,353,385,371.75,535,511.75,543.75,728,644.25,748.75,1283.25,1286.5,1598,1884.5,2343.25,1707.5,2062.25,3844,9376,13851.75,4810,3374.25,5885.5,5708.25,6392.5,3933.5,3277.25,2268.25,2308.25,2982.75,2806.75,3495.25,2627.75,3093.5,2828.8275
133,Austria,Pilchards Sardinops spp. and Sardinellas,Imports,Fish,2.857185507,704.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,93,6,14,73,98,173,0,6,95,40,19,1,0,7,7,11,8,6,3,2,0,0,0.54
134,Austria,Sardine and sardinella and sprat,Imports,Fish,2.937098662,24525.6262,0,0,0,0,0,0,0,0,0,0,0,0,1399.98,1735.84,1297.22,1633.06,1628.16,1439.56,1455.88,71.82,281.96,119.7,135.66,247.38,247.38,159.6,795.34,2175.88,2641.38,3362.24,1239.56,151.62,172.9,231.42,90.44,183.54,263.34,236.74,191.52,188.86,156.94,180.88,188.86,220.9662
135,Austria,Brisling or sprats,Imports,Fish,2.961805536,186.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,6,12,13,10,12,25,7,39,7,4,0,1,0,0,1,1,1,2,1,0,1,1,0.17
136,Austria,Cephalopod,Imports,Cephalopod,3,35689.6202,0,0,0,0,0,0,0,0,0,0,0,0,191,224,282,320,389,358,364,329,410,488,453.82,439,538,758.64,569.64,610.84,714.02,818.86,944.22,1262.44,1208.84,1292.6,1363.48,1443.78,2242.42,1971.26,1977.56,2494.8,2427.56,2836.14,2820.74,3145.9602
137,Austria,Clupeoids,Imports,Fish,3.015317924,679.62,0,0,0,0,0,0,0,0,0,0,0,0,36.66,0,0,0,177.66,169.2,296.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Austria,Anchovies Engraulis spp.,Imports,Fish,3.07796795,309.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,1,4,3,5,8,5,5,17,4,3,3,9,29,28,13,10,19,21,23,26,33,18.07
139,Austria,European pilchard,Imports,Fish,3.1,129641.2372,0,0,0,0,0,0,0,0,0,0,0,0,4444.86,5242.86,5269.46,4412.94,7038.36,4349.1,6546.26,7181.42,7170.44,2041.96,2214.16,2687.98,1566.2,2456.02,3446.24,3667.16,3774.42,4119.8,4233.78,5193.08,5690.5,4160.62,4399.34,3203.7,3301.1,3269.52,2838.26,2616.84,2726.56,3544.52,3244.62,3589.1572
140,Austria,Polar cod,Imports,Fish,3.1,1706.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,8,13,16,19,21,138,283,245,239,241,79,203,197.37
141,Austria,Anchovy,Imports,Fish,3.128266791,33499.9154,0,0,0,0,0,0,0,0,0,0,0,0,202.16,85.12,194.18,593.18,414.96,513.38,537.32,646.12,816.26,931.66,740.88,789.84,749.86,797.32,888.66,980.44,1192.44,1418.2,1768.52,2024.72,2543.4,1745.34,2249.4,1765.9,1291.9,1533.02,1190.92,1381.06,1035.62,983.42,734.22,760.4954
142,Austria,Common sole,Imports,Fish,3.2,3487.8,0,0,0,0,0,0,0,0,0,0,0,0,66,67,70,94,102,81,86,144,138,85,68,71,67,61,53,47,41,60,73,70,124,80,84,72,177,175,203,276,207,192,166,187.8
143,Austria,European plaice,Imports,Fish,3.2,29902.875,0,0,0,0,0,0,0,0,0,0,0,0,25,12,22,8,9,9,10,1531.25,2117.5,2026.25,1871,1618.25,1571,1686,1558.5,1600,1474,1283.5,1455.75,1880.75,982,953.5,668.75,872,694.5,514.75,836.25,661,584.25,709,378,280.125
144,Austria,Lemon sole,Imports,Fish,3.2,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,81,107,82,12,1,0,0,0,0,0,0,0,0,0,0,0
145,Austria,Eels,Imports,Fish,3.230736926,901.114,0,0,0,0,0,0,0,0,0,0,0,0,5.66,2.66,5.66,1,0,1,1,0,0,1,1,0,0,1,4,6,12,11,14,1,5,1,14,12,229.8,159.6,93.44,86.12,82.14,39.9,58.52,51.614
146,Austria,Herring,Imports,Fish,3.300155675,462227.6424,2274,2469,2665,2651,2381,2904,3123,3389,3273,3411,3162,3243,8692.43,10444.71,10610.81,10386.29,15476.03,16450.93,17651.9,14214.06,18517.8,18167.11,16486.74,17811.4,19528.17,16032.04,12663.36,10297.31,9931.64,12220.63,12466.05,15812.39,15813.19,12819.4,13535.18,12939.64,12351.41,11489.98,11748.99,11469.7,10058.73,10062.9,10201.82,10929.9024
147,Austria,Jack and horse mackerel,Imports,Fish,3.399612863,397.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,11,22,10,4,1,23,25,15,4,1,85,74,53,32,14,0,6,12.95
148,Austria,Atlantic herring,Imports,Fish,3.4,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Austria,Fish,Imports,Fish,3.441211613,643294.3814,29655.78,27671.56,15557.94,18191.48,17527.92,18742.32,18586.68,21622.24,19473.86,19367.48,21476.86,23421.16,7303.8,7183.2,7226.94,7209.33,6024.05,6149.02,6902.87,9901.02,10669.18,9724.41,9378.13,10493.13,9038.26,11012.54,10580.52,11484.27,12847.32,14690.43,15726.54,16893.53,14620.65,12526.89,14526.08,14399.41,18754.06,17684.64,18336.34,17381.99,15613.14,15895.62,17036.34,14785.4514
150,Austria,Mackerel,Imports,Fish,3.499079624,139661.6644,0,0,0,0,0,0,0,0,0,0,0,0,4761.58,4469.66,5743.88,4947.66,7615.24,4771.6,4180.3,3367.93,4002.82,3747.22,4134.25,4078.07,3530.39,4327.76,4289.06,3472.21,4026.65,4213.24,4477.69,4479.17,4200.45,3702.19,3321.95,4399.53,3922,4368.75,4806.31,4780.89,5020.78,4943.25,3776.83,3782.3544
151,Austria,Sockeye salmon,Imports,Fish,3.5,297.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,2,7,8,2,2,8,13,13,15,21,87,17,95.91
152,Austria,Indian mackerels and seerfishes and jacks,Imports,Fish,3.554389025,3258.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,1028,105.47
153,Austria,Seabass,Imports,Fish,3.577543698,7374.18,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,1,1,0,17,18,32,38,157,54,94,440,204,123,132,159,389,557,546,1131,734,265,262,249,474,341,474,472.18
154,Austria,Catfish,Imports,Fish,3.596586846,21781.6775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2785,3040,2376.75,2431.5,2027,1849.5,1443.75,1828.25,1829.75,2170.1775
155,Austria,Alaska pollock,Imports,Fish,3.6,140543.5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374.79,3790.67,3292.3,3559.15,3038.3,2080.8,3035.13,2960.91,2738.61,3206.14,2666.85,5734.61,6828.91,6781.13,5673.08,6553.81,7066.39,7859.01,8735.18,7801.31,7870.77,8288.99,8281.83,10046.56,10278.2838
156,Austria,Atlantic mackerel,Imports,Fish,3.6,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Austria,Seabream,Imports,Fish,3.639030054,1227.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,7,3,3,3,4,12,56,30,6,3,2,31,75,437,292,39,30,32,37,35,27,20,16.5
158,Austria,Pelagic fish,Imports,Fish,3.66028643,3557.3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.34,93.1,47.88,21.28,37.24,58.52,39.9,31.92,18.62,202.16,164.92,82.46,50.54,98.42,111.72,284.62,316.54,316.54,79.8,127.68,242.06,170.24,215.46,170.24,445.1776
159,Austria,Gilt-head seabream,Imports,Fish,3.7,9095.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,52,35,94,61,72,144,130,140,156,194,222,188,269,798,1136,711,628,685,824,1043,623,835.94
160,Austria,Flounder,Imports,Fish,3.757012245,352.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11.25,13.75,13.5,28.75,5,0,12,27,20,16,8,1,2,1,2,3,4.5,9.75,10.25,8,21.25,21.25,27.5,31.015
161,Austria,Marine fish,Imports,Fish,3.817951401,367469.16,21098.88,18941.9,18907.82,21499.3,20826.8,20835.68,21147.3,21607.28,20605.86,20286,20992.06,22095.56,6587.25,7817.5,7235.25,7681,7446.75,7260.25,7464.25,1611.5,1804.25,1941.25,1466.5,2186.25,1796,2464.5,2146.5,1905.25,1895.25,2082.25,2569.25,2536.5,2686,2878.5,3010.5,3568.75,3101.5,3788,3862.75,3927.5,5501.75,2904.25,2464.25,3033.47
162,Austria,Saltwater fish,Imports,Fish,3.817951401,700.26,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,2,1,3,5,1,0,10,5,13,11,9,10,9,4,15,17,6,97,6,3,0,4,6,10,121,51,42,131,98.26
163,Austria,Cape hake,Imports,Fish,3.901380043,2091.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,2.5,25,21,40.25,16.75,34,13,15,12.5,29.75,88.75,151.25,133,246.25,204.25,212,225,214.5,200.75,199.64
164,Austria,Flatfish,Imports,Fish,3.901795953,4817.865,0,0,0,0,0,0,0,0,0,0,0,0,54,44,45,51,58,65,64,75,99,117,94,159,67,52,74,105,163,173,182,162,238,144,152,84,165.75,173.5,239,268.25,357.75,411.5,332.75,348.365
165,Austria,Atlantic halibut,Imports,Fish,4,1640.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12.5,273,142.5,126,106,158,20.5,21.5,27,17.5,13.5,81,36.5,49,73,91,75,70,78.5,76,15.5,10.5,17.5,37.63
166,Austria,Haddock,Imports,Fish,4,973.8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.75,93.75,26.25,33.75,20,12.5,13.75,20,18.75,57.5,33.75,68.75,45,28.75,16.25,17.5,18.75,13.75,5,28.75,50,36.25,15,13.75,7.6125
167,Austria,Atlantic redfish,Imports,Fish,4.027539366,2950.4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,70.75,77.75,87,169.5,119,116.25,186.25,131.25,165.75,122.5,88.25,72.75,79.25,125.25,157.5,119.25,77.25,78.75,167,174.75,195,135.5,97,90.9225
168,Austria,Redfish,Imports,Fish,4.027539366,5555.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.25,135.25,117,144,252.75,88.75,124.5,884.25,256.25,122.75,233.75,225.75,284.25,243,215.25,205.25,243,204,144,221.5,259.5,182.75,221.75,211.75,187.78
169,Austria,Trout,Imports,Fish,4.071212188,7376.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,35,67.5,56.25,73.75,65,313.75,228.75,33.75,88.75,68.75,83.75,193.75,111.25,123.75,180,257.5,563.75,586.25,553.75,555,678.75,637.5,887.5,888.6375
170,Austria,Trout and char,Imports,Fish,4.073085713,172366.29,204,195,228,269,322,328,329,451,435,610,666,908,744,858,1211,1357.5,1310,1291.5,1595,1549,1641,1988,1793.5,2771,2811.5,3286.5,3009.5,3505,3357,4376.5,3690,3671,5007.5,6426.5,6954,9428.5,11587,13762.5,12426.5,10937,10654,10516,11165,12740.29
171,Austria,Atlantic cod,Imports,Fish,4.1,2383.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,9,47,418,19,34,11,10,14,10,15,10,7,32,52,146,129,180,195,183,182,192,158,313.6
172,Austria,Cod,Imports,Fish,4.107251404,220968.9437,0,0,8650.32,9004.1,8363.04,7663.46,7878.92,8102.36,7724.64,9192.96,9799.44,10504.34,9032.46,10988.48,12456.48,13052.34,14355.06,16386.74,16821.82,2785.96,2721.86,3499.89,3523.2,2053.8,1347.04,1421.1,1460.06,1415.32,1080.41,1043.37,1265.32,1421.28,1055.2,925.61,769.29,747.61,739.61,2089.95,2173,2176.93,1563.25,974.75,1240.22,1497.9537
173,Austria,Cod and hake and haddock,Imports,Fish,4.136479753,2962.7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.75,347.5,423.75,445,378.75,293.75,258.75,301.5375
174,Austria,Pacific salmons,Imports,Fish,4.148078438,4685.92,0,0,0,0,0,0,0,0,0,0,0,0,1,10,15,12,20,6,19,16,44,280,343,411,137,66,8,26,29,81,61,138,123,133,85,38,845,266,369,415,226,271,101,90.92
175,Austria,Grenadiers,Imports,Fish,4.161811924,1318.6725,0,0,0,0,0,0,0,0,0,0,0,0,52.5,121.25,21.25,52.5,132.5,32.5,65,165,6.25,46.25,56.25,1.25,12.5,0,31.25,5,5,3.5,1.25,0,4.5,13.75,6.25,10,68,40.75,111,44.25,54.5,72.75,43.75,38.1725
176,Austria,Argentine hake,Imports,Fish,4.2,492.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,33.75,120,35,3.75,23.75,25,6.25,3.75,10,11.25,5,8.75,10,5,22.5,23.75,21.25,16.25,25,23.75,31.25,24.5875
177,Austria,Blue mackerel,Imports,Fish,4.2,264.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,2,3,3,40,11,21,26,0,0,2,0,3,44,2,0,3,6,23,10,31,15,1,1.3
178,Austria,Greenland cod,Imports,Fish,4.2,155.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,2,3,4,3,13,86,27.74
179,Austria,Pacific cod,Imports,Fish,4.2,3184.4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,51.5,39.25,61.75,220.75,218.75,99.75,62.25,37.5,70,18.75,130,230,128.75,108.75,92.5,111.25,116,113.5,146.75,196.25,245.25,274,193.75,197.1825
180,Austria,Hake,Imports,Fish,4.210022623,32224.5847,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,2243.95,2303.86,2022.12,1523.7,1439.92,1192.12,1443.25,1424.73,1190.35,1532.47,1511.12,1498.23,2424.82,2247.19,1949.66,1000.08,768.13,997.09,959.9,720.79,523.22,496.52,458.61,194.33,150.4247
181,Austria,Hake of the genus Urophycis,Imports,Fish,4.214214624,272.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,8.75,10.75,5,0,1,0,3.75,2.5,1,13.75,3.75,0,1.25,0,2.5,11.5,38.75,3.5,8.25,15.75,49.25,66.345
182,Austria,Salmonids,Imports,Fish,4.228556346,8628.6036,0,0,0,0,0,0,0,0,0,0,0,0,36,6,6,18,34,103,149,379.32,420.9,323.06,78.28,118.12,24.98,18.64,451.9,201.54,150,140.72,246.88,84.28,68.92,65.88,46.62,77.32,108.3,153.94,157.3,905.3,1266.4,692.72,1001.68,1093.6036
183,Austria,Salmon,Imports,Fish,4.270007459,273429.6886,0,0,0,0,0,0,0,0,0,0,0,0,1952.15,1580.14,2022.02,2014.62,2354.6,2289.36,2901.28,4448.52,4569.4,3935.8,4907.65,4419.77,5829.71,7392.78,5449.33,7493.34,11534.69,18615.23,13149.57,13160.56,12941.6,12253.3,11999.21,12759.72,11075.37,10816.3,11467.4,11664.22,13301.36,15183.37,15118.63,14828.6886
